RESULT ALG RULESETSIZE SEED SMOOTH ADDRESS_SCOPE APP_SCOPE PA PB SCALE AVG MIN_AVG32 MAX_AVG32 MEM_AVG MINMEM_AVG32 MAXMEM_AVG32
RESULT efficuts 256 acl5_seed 2 0.5 -0.1 10 10 1000 12.6048103125 8.71049 16.2048 8110.9375 1572 13776
RESULT efficuts 256 acl5_seed 2 0.5 -0.1 10 100 1000 12.844351249999999 9.25869 16.8188 7869.1875 1532 13920
RESULT efficuts 256 acl5_seed 2 0.5 -0.1 10 1000 1000 12.7156371875 8.212589999999999 15.1643 8649.375 1616 13816
RESULT efficuts 256 acl5_seed 2 0.5 -0.1 10 10000 1000 13.03429375 10.0205 18.910999999999998 7481.25 1536 13768
RESULT efficuts 256 fw1_seed 2 0.5 -0.1 10 1 1000 15.115384375 8.07133 23.2948 1831.1875 1232 5830
RESULT efficuts 256 fw1_seed 2 0.5 -0.1 10 10 1000 15.602599375 9.96978 24.8137 1894.875 1336 5930
RESULT efficuts 256 fw1_seed 2 0.5 -0.1 10 100 1000 17.13683125 8.1879 27.8071 1852.625 1376 5818
RESULT efficuts 256 fw1_seed 2 0.5 -0.1 10 1000 1000 14.913068124999999 8.66394 23.0593 1888.25 1200 8534
RESULT efficuts 256 fw1_seed 2 0.5 -0.1 10 10000 1000 15.2996290625 7.93443 24.1515 1752.0 1336 3874
RESULT efficuts 256 fw2_seed 2 0.5 -0.1 10 1 1000 12.6990484375 7.46645 15.4056 2900.75 1296 6920
RESULT efficuts 256 fw2_seed 2 0.5 -0.1 10 10 1000 12.624316875 7.93458 14.9229 2923.8125 1280 7648
RESULT efficuts 256 fw2_seed 2 0.5 -0.1 10 100 1000 12.823663125 7.87487 15.7615 2447.625 1308 6988
RESULT efficuts 256 fw2_seed 2 0.5 -0.1 10 1000 1000 12.685366875 8.01728 15.3472 2364.4375 1304 6600
RESULT efficuts 256 fw2_seed 2 0.5 -0.1 10 10000 1000 13.0266340625 8.99823 15.8235 2607.4375 1324 6536
RESULT efficuts 256 fw3_seed 2 0.5 -0.1 10 1 1000 14.3487125 11.6868 29.31 2029.1875 1384 5706
RESULT efficuts 256 fw3_seed 2 0.5 -0.1 10 10 1000 13.845287500000001 11.2206 26.2204 1898.25 1440 5626
RESULT efficuts 256 fw3_seed 2 0.5 -0.1 10 100 1000 13.4615878125 9.07702 15.7682 2790.5625 1332 5938
RESULT efficuts 256 fw3_seed 2 0.5 -0.1 10 1000 1000 14.616493750000002 10.5375 29.9755 2271.1875 1348 5870
RESULT efficuts 256 fw3_seed 2 0.5 -0.1 10 10000 1000 14.5050875 11.4535 25.8945 2285.9375 1292 5826
RESULT efficuts 256 fw4_seed 2 0.5 -0.1 10 1 1000 12.996659687500001 7.6184899999999995 28.8415 1813.0625 1376 2894
RESULT efficuts 256 fw4_seed 2 0.5 -0.1 10 10 1000 13.57081875 7.69448 26.8839 2172.4375 1404 5982
RESULT efficuts 256 fw4_seed 2 0.5 -0.1 10 100 1000 12.541348125 7.051660000000001 23.7426 2142.625 1412 5878
RESULT efficuts 256 fw4_seed 2 0.5 -0.1 10 1000 1000 12.751674999999999 7.1985600000000005 27.9085 1915.75 1492 3078
RESULT efficuts 256 fw4_seed 2 0.5 -0.1 10 10000 1000 14.011334375 6.2523 26.4696 2077.5 1428 3774
RESULT efficuts 256 fw5_seed 2 0.5 -0.1 10 1 1000 13.193046562500001 8.51475 16.1397 1874.9375 1572 2396
RESULT efficuts 256 fw5_seed 2 0.5 -0.1 10 10 1000 12.468515625 7.389410000000001 17.5049 1841.25 1564 2512
RESULT efficuts 256 fw5_seed 2 0.5 -0.1 10 100 1000 12.663303124999999 6.33561 17.8746 1883.125 1492 2564
RESULT efficuts 256 fw5_seed 2 0.5 -0.1 10 1000 1000 13.313113125000001 9.86572 17.1257 1802.375 1380 2356
RESULT efficuts 256 fw5_seed 2 0.5 -0.1 10 10000 1000 13.4736034375 8.86551 19.3403 1808.75 1576 2168
RESULT efficuts 256 ipc1_seed 2 0.5 -0.1 10 1 1000 16.501856562500002 5.98573 48.6288 7376.3125 1316 9820
RESULT efficuts 256 ipc1_seed 2 0.5 -0.1 10 10 1000 19.463809375 6.11941 42.1867 7011.625 3850 9680
RESULT efficuts 256 ipc1_seed 2 0.5 -0.1 10 100 1000 21.418412500000002 8.76443 46.1714 7604.5625 5442 9724
RESULT efficuts 256 ipc1_seed 2 0.5 -0.1 10 1000 1000 16.2371525 5.4400900000000005 42.806000000000004 6455.5 1316 9644
RESULT efficuts 256 ipc1_seed 2 0.5 -0.1 10 10000 1000 18.1860309375 5.63624 37.7121 7700.0 1368 9764
RESULT efficuts 256 ipc2_seed 2 0.5 -0.1 10 1 1000 12.4538259375 6.586530000000001 25.1853 1089.75 712 1702
RESULT efficuts 256 ipc2_seed 2 0.5 -0.1 10 10 1000 12.206363125 5.65677 21.8631 1191.4375 632 5166
RESULT efficuts 256 ipc2_seed 2 0.5 -0.1 10 100 1000 11.8930490625 9.680069999999999 13.583 1343.1875 748 5146
RESULT efficuts 256 ipc2_seed 2 0.5 -0.1 10 1000 1000 12.172657812499999 7.483230000000001 24.3049 1113.125 764 1666
RESULT efficuts 256 ipc2_seed 2 0.5 -0.1 10 10000 1000 13.214040625 10.0473 25.0768 1183.1875 704 5334
RESULT cutsplit 256 acl1_seed 2 0.5 -0.1 10 1 1000 18.748552173913044 14.2783 23.0454 9951.724137931034 7412 12164
